92933
31
53548599750
7033541
 0 1 1 2000 1110  44 (D 0,1,1) (S 445,112,350) (S 557,350,351) (S 288,288,288) (S 35,35,35) (S 601,403,404) (S 446,112,404) (S 602,404,405) (S 112,112,112) (S 739,614,615) (S 595,394,636) (S 594,393,394) (S 750,635,636) (S 751,636,637) (S 341,341,341) (S 353,6,360) (S 6,6,6) (S 705,562,826) (S 702,560,562) (S 703,561,562) (S 274,274,274) (S 822,812,813) (S 757,656,827) (S 429,87,656) (S 587,382,828) (S 586,382,383) (S 366,18,382) (S 767,676,692) (S 768,676,693) (S 655,483,676) (S 430,88,483) (S 493,169,483) (S 87,87,87) (S 782,705,706) (S 149,149,149) (S 480,149,150) (S 731,601,646) (S 156,156,156) (S 157,157,157) (S 18,18,18) (S 16,16,16) (S 116,116,116) (S 284,284,284) (D 0,1,1)
 0 1 2 2000 2004  46 (D 0,1,1) (S 558,351,638) (S 647,465,466) (S 349,3,361) (S 3,3,3) (S 565,361,560) (S 113,113,113) (S 306,306,306) (S 560,352,633) (S 559,352,353) (S 578,375,812) (S 769,678,679) (S 770,679,680) (S 13,13,13) (S 576,373,374) (S 577,374,375) (S 382,34,654) (S 381,34,402) (S 354,7,34) (S 34,34,34) (S 458,126,681) (S 457,125,126) (S 125,125,125) (S 126,126,126) (S 740,616,617) (S 741,616,627) (S 747,627,628) (S 461,130,627) (S 130,130,130) (S 475,145,408) (S 604,407,408) (S 145,145,145) (S 476,145,628) (S 377,29,392) (S 29,29,29) (S 131,131,131) (S 462,131,595) (S 448,116,131) (S 305,305,305) (S 449,116,561) (S 765,674,675) (S 589,385,386) (S 214,214,214) (S 213,213,213) (S 47,47,47) (D 0,1,1)
 0 1 3 2000 837  20 (D 0,1,1) (S 603,405,406) (S 743,620,850) (S 742,620,621) (S 282,282,282) (S 552,344,467) (S 344,344,344) (S 21,21,21) (S 146,146,146) (S 477,146,184) (S 507,184,709) (S 139,139,139) (S 497,173,558) (S 173,173,173) (S 701,558,559) (S 142,142,142) (S 279,279,279) (S 281,281,281) (S 168,168,168) (D 0,1,1)
 0 1 4 2000 999  9 (D 0,1,1) (S 704,561,595) (S 302,302,302) (S 829,844,845) (S 685,529,530) (S 470,138,694) (S 442,108,168) (S 359,10,713) (D 0,1,1)
 0 1 5 2000 2976  47 (D 0,1,1) (S 774,685,814) (S 590,385,675) (S 766,675,685) (S 588,383,384) (S 362,14,386) (S 367,18,386) (S 14,14,14) (S 15,15,15) (S 363,15,768) (S 364,16,387) (S 298,298,298) (S 540,298,519) (S 425,80,544) (S 80,80,80) (S 227,227,227) (S 88,88,88) (S 636,448,521) (S 635,448,449) (S 637,449,520) (S 638,449,521) (S 437,104,541) (S 693,541,829) (S 60,60,60) (S 406,60,450) (S 407,60,451) (S 61,61,61) (S 264,264,264) (S 263,263,263) (S 436,104,169) (S 169,169,169) (S 545,313,653) (S 313,313,313) (S 733,603,647) (S 734,603,648) (S 732,602,603) (S 467,134,603) (S 466,133,602) (S 133,133,133) (S 465,133,601) (S 150,150,150) (S 486,157,657) (S 158,158,158) (S 283,283,283) (S 175,175,175) (S 272,272,272) (D 0,1,1)
 0 1 6 2000 559  12 (D 0,1,1) (S 392,47,422) (S 291,291,291) (S 292,292,292) (S 184,184,184) (S 506,184,529) (S 684,528,529) (S 686,529,839) (S 675,514,559) (S 228,228,228) (S 519,229,632) (D 0,1,1)
 0 1 7 2000 2192  52 (D 0,1,1) (S 687,531,532) (S 333,333,333) (S 17,17,17) (S 365,17,461) (S 411,69,461) (S 412,69,462) (S 69,69,69) (S 609,414,415) (S 439,105,545) (S 105,105,105) (S 440,105,546) (S 696,546,547) (S 697,547,548) (S 319,319,319) (S 301,301,301) (S 106,106,106) (S 700,556,557) (S 723,588,589) (S 456,124,589) (S 124,124,124) (S 455,124,557) (S 421,76,557) (S 76,76,76) (S 419,76,83) (S 420,76,413) (S 608,413,414) (S 42,42,42) (S 511,199,800) (S 444,111,800) (S 111,111,111) (S 110,110,110) (S 109,109,109) (S 83,83,83) (S 651,477,478) (S 82,82,82) (S 496,172,808) (S 495,172,686) (S 4,4,4) (S 350,4,5) (S 351,4,469) (S 649,469,470) (S 648,468,469) (S 550,340,469) (S 340,340,340) (S 549,340,468) (S 119,119,119) (S 707,563,807) (S 821,805,806) (S 5,5,5) (S 36,36,36) (D 0,1,1)
 0 1 8 2000 973  16 (D 0,1,1) (S 828,837,838) (S 827,836,837) (S 826,835,836) (S 473,142,834) (S 469,138,139) (S 138,138,138) (S 472,142,619) (S 778,695,696) (S 428,86,841) (S 108,108,108) (S 25,25,25) (S 10,10,10) (S 185,185,185) (S 265,265,265) (D 0,1,1)
 0 1 9 2000 1524  41 (D 0,1,1) (S 498,173,840) (S 280,280,280) (S 674,513,514) (S 86,86,86) (S 343,343,343) (S 551,343,842) (S 779,697,842) (S 763,672,673) (S 443,108,555) (S 719,578,673) (S 764,673,697) (S 718,577,697) (S 717,577,578) (S 715,575,576) (S 374,25,391) (S 593,391,579) (S 31,31,31) (S 378,31,397) (S 531,278,843) (S 278,278,278) (S 785,712,713) (S 597,397,714) (S 360,11,471) (S 11,11,11) (S 361,11,472) (S 650,471,549) (S 318,318,318) (S 289,289,289) (S 535,289,550) (S 534,289,549) (S 716,575,833) (S 532,279,833) (S 537,290,773) (S 536,290,632) (S 290,290,290) (S 12,12,12) (S 572,369,370) (S 33,33,33) (S 315,315,315) (D 0,1,1)
 0 1 10 2000 2981  42 (D 0,1,1) (S 171,171,171) (S 772,683,715) (S 773,683,811) (S 771,683,684) (S 823,815,816) (S 619,423,811) (S 617,423,424) (S 618,423,810) (S 620,424,682) (S 355,7,655) (S 756,655,684) (S 7,7,7) (S 127,127,127) (S 600,400,689) (S 415,73,400) (S 599,400,401) (S 73,73,73) (S 416,73,590) (S 74,74,74) (S 418,74,809) (S 417,74,478) (S 75,75,75) (S 172,172,172) (S 628,435,470) (S 627,434,470) (S 397,53,434) (S 352,5,356) (S 199,199,199) (S 513,200,661) (S 200,200,200) (S 512,200,357) (S 1,1,1) (S 348,1,348) (S 554,348,349) (S 141,141,141) (S 103,103,103) (S 269,269,269) (S 709,568,569) (S 285,285,285) (S 91,91,91) (D 0,1,1)
 0 1 11 2000 4084  57 (D 0,1,1) (S 271,271,271) (S 724,591,592) (S 332,332,332) (S 310,310,310) (S 775,687,688) (S 646,463,464) (S 510,190,463) (S 190,190,190) (S 509,190,234) (S 234,234,234) (S 676,515,516) (S 776,690,691) (S 777,690,817) (S 516,216,571) (S 711,571,572) (S 358,9,216) (S 216,216,216) (S 9,9,9) (S 824,818,819) (S 825,820,821) (S 251,251,251) (S 252,252,252) (S 522,252,744) (S 256,256,256) (S 258,258,258) (S 117,117,117) (S 450,117,566) (S 143,143,143) (S 474,143,622) (S 809,770,822) (S 808,769,770) (S 262,262,262) (S 508,187,823) (S 187,187,187) (S 787,716,718) (S 786,716,717) (S 188,188,188) (S 260,260,260) (S 527,260,719) (S 789,719,754) (S 788,717,719) (S 335,335,335) (S 334,334,334) (S 257,257,257) (S 217,217,217) (S 218,218,218) (S 232,232,232) (S 273,273,273) (S 219,219,219) (S 331,331,331) (S 248,248,248) (S 521,249,742) (S 249,249,249) (S 62,62,62) (S 242,242,242) (D 0,1,1)
 0 1 12 2000 2849  32 (D 0,1,1) (S 345,345,345) (S 831,848,849) (S 328,328,328) (S 235,235,235) (S 492,167,671) (S 287,287,287) (S 167,167,167) (S 491,167,670) (S 790,720,721) (S 316,316,316) (S 357,8,604) (S 468,135,605) (S 8,8,8) (S 356,8,134) (S 134,134,134) (S 484,152,650) (S 153,153,153) (S 485,153,651) (S 581,376,651) (S 579,376,377) (S 582,377,378) (S 583,378,379) (S 584,379,580) (S 720,580,582) (S 585,380,381) (S 120,120,120) (S 452,121,581) (S 481,151,648) (S 148,148,148) (S 229,229,229) (D 0,1,1)
 0 1 13 2000 2159  22 (D 0,1,1) (S 748,629,630) (S 749,631,632) (S 573,369,734) (S 379,33,315) (S 380,33,398) (S 598,398,399) (S 107,107,107) (S 441,107,600) (S 575,372,600) (S 730,600,707) (S 574,371,372) (S 596,395,396) (S 30,30,30) (S 299,299,299) (S 98,98,98) (S 93,93,93) (S 275,275,275) (S 132,132,132) (S 94,94,94) (S 96,96,96) (D 0,1,1)
 0 1 14 2000 5504  51 (D 0,1,1) (S 755,648,653) (S 151,151,151) (S 482,151,649) (S 483,152,649) (S 152,152,152) (S 503,182,700) (S 504,182,747) (S 182,182,182) (S 494,170,677) (S 438,104,677) (S 170,170,170) (S 104,104,104) (S 515,214,728) (S 215,215,215) (S 505,183,708) (S 183,183,183) (S 566,362,363) (S 135,135,135) (S 629,438,439) (S 630,438,623) (S 553,346,347) (S 346,346,346) (S 347,347,347) (S 695,542,593) (S 694,542,543) (S 388,43,593) (S 631,439,543) (S 387,43,543) (S 43,43,43) (S 296,296,296) (S 402,57,296) (S 403,57,440) (S 404,57,484) (S 57,57,57) (S 656,484,623) (S 657,484,652) (S 58,58,58) (S 538,294,439) (S 294,294,294) (S 580,376,623) (S 744,623,624) (S 293,293,293) (S 222,222,222) (S 121,121,121) (S 144,144,144) (S 640,452,729) (S 223,223,223) (S 746,626,783) (S 712,573,574) (D 0,1,1)
 0 1 15 2000 4583  39 (D 0,1,1) (S 325,325,325) (S 32,32,32) (S 678,522,523) (S 665,498,563) (S 706,563,564) (S 664,498,499) (S 398,53,435) (S 53,53,53) (S 679,522,660) (S 708,564,565) (S 542,307,564) (S 307,307,307) (S 541,307,430) (S 100,100,100) (S 699,553,554) (S 754,643,644) (S 140,140,140) (S 564,359,618) (S 471,141,618) (S 563,358,359) (S 562,357,358) (S 760,661,801) (S 759,661,662) (S 555,349,490) (S 556,349,663) (S 399,54,490) (S 54,54,54) (S 625,431,437) (S 395,50,431) (S 396,51,437) (S 401,56,437) (S 50,50,50) (S 22,22,22) (S 37,37,37) (S 39,39,39) (S 147,147,147) (S 226,226,226) (D 0,1,1)
 0 1 16 2000 3006  13 (D 0,1,1) (S 830,846,847) (S 561,354,355) (S 336,336,336) (S 92,92,92) (S 166,166,166) (S 490,166,551) (S 546,314,551) (S 276,276,276) (S 253,253,253) (S 67,67,67) (S 85,85,85) (D 0,1,1)
 0 1 17 2000 3527  29 (D 0,1,1) (S 632,441,442) (S 781,701,702) (S 661,491,492) (S 463,132,596) (S 464,132,780) (S 342,342,342) (S 453,122,830) (S 447,114,122) (S 122,122,122) (S 797,738,739) (S 433,94,493) (S 677,517,518) (S 500,174,831) (S 499,174,410) (S 174,174,174) (S 622,425,503) (S 621,425,426) (S 97,97,97) (S 813,781,782) (S 659,485,781) (S 658,485,486) (S 662,494,495) (S 812,778,779) (S 230,230,230) (S 478,147,573) (S 129,129,129) (S 164,164,164) (D 0,1,1)
 0 1 18 2000 3592  41 (D 0,1,1) (S 698,551,552) (S 314,314,314) (S 592,390,504) (S 669,504,703) (S 372,24,504) (S 371,23,390) (S 591,389,390) (S 23,23,23) (S 24,24,24) (S 373,24,505) (S 670,506,507) (S 70,70,70) (S 784,710,724) (S 792,724,725) (S 783,710,711) (S 624,429,725) (S 393,48,427) (S 671,508,509) (S 48,48,48) (S 623,428,429) (S 394,49,511) (S 49,49,49) (S 672,510,511) (S 673,511,512) (S 99,99,99) (S 810,771,772) (S 233,233,233) (S 201,201,201) (S 514,201,645) (S 370,22,645) (S 548,322,802) (S 322,322,322) (S 300,300,300) (S 761,664,665) (S 159,159,159) (S 487,159,309) (S 309,309,309) (S 544,312,447) (S 451,118,567) (D 0,1,1)
 0 1 19 1997 4460  31 (D 0,1,1) (S 231,231,231) (S 524,254,703) (S 254,254,254) (S 317,317,317) (S 525,255,317) (S 255,255,255) (S 526,255,704) (S 114,114,114) (S 520,247,777) (S 247,247,247) (S 246,246,246) (S 115,115,115) (S 240,240,240) (S 758,659,832) (S 745,625,626) (S 713,574,794) (S 154,154,154) (S 752,640,641) (S 186,186,186) (S 753,641,642) (S 571,367,368) (S 368,19,367) (S 19,19,19) (S 20,20,20) (S 426,81,475) (S 81,81,81) (S 64,64,64) (S 819,796,797) (S 238,238,238) (D 0,1,1)
 0 1 20 1997 3206  15 (D 0,1,1) (S 369,22,388) (S 690,536,537) (S 688,533,534) (S 543,308,535) (S 308,308,308) (S 118,118,118) (S 270,270,270) (S 820,803,804) (S 533,286,855) (S 286,286,286) (S 710,568,570) (S 180,180,180) (S 155,155,155) (D 0,1,1)
 0 1 21 1997 4398  18 (D 0,1,1) (S 55,55,55) (S 400,55,436) (S 56,56,56) (S 312,312,312) (S 502,180,746) (S 501,180,698) (S 51,51,51) (S 626,432,433) (S 52,52,52) (S 780,698,699) (S 832,851,852) (S 329,329,329) (S 303,303,303) (S 833,853,854) (S 38,38,38) (S 165,165,165) (D 0,1,1)
 0 1 22 1994 2129  11 (D 0,1,1) (S 727,597,659) (S 728,598,599) (S 427,81,476) (S 714,574,795) (S 338,338,338) (S 814,784,785) (S 762,668,669) (S 277,277,277) (S 339,339,339) (D 0,1,1)
 0 1 23 1998 3906  21 (D 0,1,1) (S 327,327,327) (S 384,37,487) (S 383,37,409) (S 605,409,735) (S 431,89,409) (S 89,89,89) (S 539,297,488) (S 297,297,297) (S 667,500,764) (S 666,500,501) (S 668,501,502) (S 807,766,767) (S 569,365,765) (S 567,364,365) (S 221,221,221) (S 326,326,326) (S 568,364,722) (S 791,722,723) (S 95,95,95) (D 0,1,1)
 0 1 24 2000 3339  31 (D 0,1,1) (S 337,337,337) (S 479,147,634) (S 523,253,745) (S 570,366,367) (S 530,277,785) (S 489,165,786) (S 815,786,787) (S 642,455,456) (S 644,456,457) (S 198,198,198) (S 409,66,458) (S 66,66,66) (S 645,458,459) (S 547,321,460) (S 321,321,321) (S 793,726,727) (S 663,496,497) (S 735,606,607) (S 197,197,197) (S 816,788,789) (S 311,311,311) (S 414,72,473) (S 72,72,72) (S 413,72,454) (S 641,454,455) (S 71,71,71) (S 196,196,196) (S 529,266,793) (S 45,45,45) (D 0,1,1)
