448
10
2633208
548458
 0 1 1 50 6  9 (D 0,1,1) (S 36,2,1) (S 35,1,2) (S 38,3,2) (S 1,2,2) (S 37,2,3) (S 2,3,3) (S 23,3,9) (D 0,1,1)
 0 1 2 50 31  12 (D 0,1,1) (S 22,31,31) (S 34,29,31) (S 41,5,31) (S 58,31,5) (S 24,6,31) (S 4,5,5) (S 40,5,6) (S 57,29,28) (S 20,29,29) (S 32,24,27) (D 0,1,1)
 0 1 3 50 38  7 (D 0,1,1) (S 21,30,30) (S 33,27,29) (S 19,28,28) (S 56,25,28) (S 49,14,10) (D 0,1,1)
 0 1 4 50 53  8 (D 0,1,1) (S 39,4,9) (S 27,9,13) (S 43,9,4) (S 25,8,9) (S 10,13,13) (S 3,4,4) (D 0,1,1)
 0 1 5 50 34  10 (D 0,1,1) (S 5,6,6) (S 46,11,6) (S 47,12,11) (S 28,10,11) (S 8,11,11) (S 45,10,16) (S 44,10,14) (S 7,10,10) (D 0,1,1)
 0 1 6 50 60  8 (D 0,1,1) (S 42,7,8) (S 26,8,12) (S 9,12,12) (S 48,12,18) (S 13,18,18) (S 53,18,19) (D 0,1,1)
 0 1 7 48 59  9 (D 0,1,1) (S 18,26,26) (S 31,23,25) (S 17,23,23) (S 50,14,15) (S 51,15,14) (S 52,17,16) (S 11,16,16) (D 0,1,1)
 0 1 8 49 68  7 (D 0,1,1) (S 6,7,7) (S 29,15,16) (S 12,17,17) (S 54,19,18) (S 16,21,21) (D 0,1,1)
 0 1 9 43 49  5 (D 0,1,1) (S 55,19,22) (S 14,19,19) (S 30,21,22) (D 0,1,1)
 0 1 10 11 50  3 (D 0,1,1) (S 15,20,20) (D 0,1,1)
