467
10
1587333
442625
 0 1 1 27 18  7 (D 0,1,1) (S 23,1,3) (S 24,2,1) (S 11,19,19) (S 25,2,12) (S 18,13,14) (D 0,1,1)
 0 1 2 27 63  8 (D 0,1,1) (S 17,12,13) (S 33,13,15) (S 8,15,15) (S 20,15,20) (S 35,16,17) (S 27,3,6) (D 0,1,1)
 0 1 3 27 27  5 (D 0,1,1) (S 9,17,17) (S 40,23,24) (S 15,24,24) (D 0,1,1)
 0 1 4 26 67  8 (D 0,1,1) (S 1,3,3) (S 26,3,4) (S 28,4,6) (S 31,6,7) (S 3,5,5) (S 41,25,26) (D 0,1,1)
 0 1 5 26 35  7 (D 0,1,1) (S 16,27,27) (S 22,26,27) (S 39,22,23) (S 21,21,23) (S 14,23,23) (D 0,1,1)
 0 1 6 27 59  5 (D 0,1,1) (S 4,6,6) (S 29,4,10) (S 38,21,22) (D 0,1,1)
 0 1 7 27 54  6 (D 0,1,1) (S 30,5,6) (S 6,10,10) (S 2,4,4) (S 13,22,22) (D 0,1,1)
 0 1 8 26 39  6 (D 0,1,1) (S 34,14,20) (S 7,14,14) (S 19,14,18) (S 12,21,21) (D 0,1,1)
 0 1 9 27 75  6 (D 0,1,1) (S 5,8,8) (S 32,7,11) (S 10,18,18) (S 37,20,21) (D 0,1,1)
 0 1 10 9 30  3 (D 0,1,1) (S 36,18,21) (D 0,1,1)
