21936
27
151692250
2544542
 0 1 1 235 554  13 (D 0,1,1) (S 102,1,116) (S 247,116,1) (S 250,117,116) (S 248,116,117) (S 249,117,2) (S 254,118,117) (S 255,119,117) (S 251,117,118) (S 103,2,117) (S 243,113,112) (S 213,98,97) (D 0,1,1)
 0 1 2 235 479  16 (D 0,1,1) (S 252,117,119) (S 1,2,2) (S 42,120,120) (S 43,122,122) (S 30,87,87) (S 200,87,86) (S 199,86,87) (S 197,85,86) (S 198,86,85) (S 196,85,84) (S 195,84,85) (S 194,84,83) (S 192,83,84) (S 44,123,123) (D 0,1,1)
 0 1 3 233 384  10 (D 0,1,1) (S 253,118,114) (S 246,114,118) (S 244,113,114) (S 245,114,113) (S 41,114,114) (S 219,103,113) (S 241,112,113) (S 229,107,110) (D 0,1,1)
 0 1 4 235 767  16 (D 0,1,1) (S 242,113,103) (S 230,107,112) (S 237,110,112) (S 239,112,107) (S 240,112,110) (S 232,108,107) (S 225,106,107) (S 235,110,107) (S 227,107,106) (S 228,107,108) (S 236,110,111) (S 238,111,110) (S 222,105,104) (S 211,97,98) (D 0,1,1)
 0 1 5 233 529  9 (D 0,1,1) (S 40,111,111) (S 226,106,108) (S 39,108,108) (S 234,109,108) (S 231,108,106) (S 223,105,106) (S 221,104,105) (D 0,1,1)
 0 1 6 233 656  10 (D 0,1,1) (S 233,108,109) (S 38,106,106) (S 224,106,105) (S 37,104,104) (S 218,102,104) (S 220,104,102) (S 35,102,102) (S 138,63,64) (D 0,1,1)
 0 1 7 232 737  18 (D 0,1,1) (S 36,103,103) (S 203,92,89) (S 201,89,92) (S 202,92,82) (S 189,82,92) (S 182,80,82) (S 191,83,82) (S 186,82,80) (S 193,84,82) (S 188,82,84) (S 187,82,83) (S 185,81,83) (S 190,83,81) (S 181,80,81) (S 183,81,79) (S 93,43,46) (D 0,1,1)
 0 1 8 232 547  11 (D 0,1,1) (S 105,4,124) (S 257,124,126) (S 256,124,4) (S 259,126,124) (S 272,131,126) (S 260,126,127) (S 263,127,126) (S 45,126,126) (S 269,129,127) (D 0,1,1)
 0 1 9 232 616  13 (D 0,1,1) (S 258,125,138) (S 289,138,125) (S 274,131,138) (S 287,136,138) (S 291,138,136) (S 290,138,131) (S 285,136,134) (S 282,134,136) (S 50,136,136) (S 280,134,133) (S 278,133,134) (D 0,1,1)
 0 1 10 235 622  15 (D 0,1,1) (S 261,126,130) (S 262,126,131) (S 271,130,126) (S 267,128,127) (S 264,127,128) (S 265,127,129) (S 46,127,127) (S 268,128,129) (S 270,129,128) (S 275,132,131) (S 273,131,132) (S 48,132,132) (S 277,133,132) (D 0,1,1)
 0 1 11 234 821  14 (D 0,1,1) (S 286,136,137) (S 288,137,136) (S 284,135,134) (S 281,134,135) (S 283,135,133) (S 49,133,133) (S 279,133,135) (S 276,132,133) (S 47,131,131) (S 29,80,80) (S 178,79,80) (S 90,42,43) (D 0,1,1)
 0 1 12 232 773  18 (D 0,1,1) (S 180,80,79) (S 184,81,80) (S 179,79,81) (S 176,78,79) (S 177,79,78) (S 174,77,78) (S 175,78,77) (S 110,46,77) (S 172,77,46) (S 28,77,77) (S 171,76,77) (S 173,77,76) (S 170,76,75) (S 95,46,47) (S 91,42,47) (S 79,35,36) (D 0,1,1)
 0 1 13 234 694  14 (D 0,1,1) (S 31,94,94) (S 204,93,63) (S 142,64,93) (S 205,93,64) (S 139,63,93) (S 137,63,62) (S 135,62,63) (S 140,64,63) (S 134,62,57) (S 144,66,62) (S 121,57,62) (S 156,71,69) (D 0,1,1)
 0 1 14 232 900  12 (D 0,1,1) (S 266,128,3) (S 104,3,128) (S 168,75,76) (S 167,74,76) (S 169,76,74) (S 166,74,73) (S 164,73,74) (S 161,72,74) (S 165,74,72) (S 159,72,71) (D 0,1,1)
 0 1 15 232 701  19 (D 0,1,1) (S 146,67,66) (S 145,66,67) (S 136,62,66) (S 147,67,68) (S 150,69,67) (S 148,67,69) (S 149,68,67) (S 151,69,70) (S 152,69,71) (S 154,70,69) (S 158,71,72) (S 157,71,70) (S 26,71,71) (S 155,70,71) (S 160,72,73) (S 163,73,72) (S 124,58,70) (D 0,1,1)
 0 1 16 235 815  15 (D 0,1,1) (S 217,100,99) (S 216,99,100) (S 34,99,99) (S 215,99,97) (S 214,99,96) (S 212,97,99) (S 209,96,99) (S 208,96,97) (S 207,96,95) (S 33,96,96) (S 210,97,96) (S 206,95,96) (S 153,70,58) (D 0,1,1)
