10383
20
13713
13713
 0 1 1 1474 811  18 (D 0,1,1) (S 12,1,11) (S 11,1,10) (S 23,17,10) (S 24,18,11) (S 34,19,18) (S 2,17,17) (S 4,29,29) (S 5,32,32) (S 6,33,33) (S 90,21,20) (S 91,22,21) (S 7,35,35) (S 9,45,45) (S 10,50,50) (S 8,39,39) (S 3,25,25) (D 0,1,1)
 0 1 2 1466 575  9 (D 0,1,1) (S 88,2,11) (S 13,3,2) (S 89,11,12) (S 25,19,11) (S 80,45,44) (S 67,38,37) (S 1,6,6) (D 0,1,1)
 0 1 3 1469 611  6 (D 0,1,1) (S 22,11,10) (S 33,29,17) (S 53,42,29) (S 30,16,15) (D 0,1,1)
 0 1 4 1449 461  7 (D 0,1,1) (S 15,12,3) (S 14,4,3) (S 26,13,12) (S 27,19,12) (S 63,36,35) (D 0,1,1)
 0 1 5 1465 261  6 (D 0,1,1) (S 32,18,17) (S 52,30,29) (S 78,43,42) (S 79,44,43) (D 0,1,1)
 0 1 6 1456 274  7 (D 0,1,1) (S 35,20,19) (S 36,31,19) (S 54,31,30) (S 56,44,31) (S 55,43,30) (D 0,1,1)
 0 1 7 1459 669  8 (D 0,1,1) (S 16,5,4) (S 28,20,13) (S 38,33,20) (S 59,34,33) (S 81,47,46) (S 85,53,52) (D 0,1,1)
 0 1 8 1429 289  5 (D 0,1,1) (S 58,44,32) (S 57,33,32) (S 60,45,33) (D 0,1,1)
 0 1 9 1447 564  7 (D 0,1,1) (S 37,32,20) (S 61,35,34) (S 39,34,21) (S 62,46,34) (S 47,27,26) (D 0,1,1)
 0 1 10 1468 491  6 (D 0,1,1) (S 18,14,5) (S 17,6,5) (S 29,22,14) (S 98,49,50) (D 0,1,1)
 0 1 11 1468 481  7 (D 0,1,1) (S 95,45,46) (S 96,48,47) (S 93,22,35) (S 40,23,22) (S 42,24,23) (D 0,1,1)
 0 1 12 1439 422  5 (D 0,1,1) (S 41,36,22) (S 43,36,23) (S 92,24,25) (D 0,1,1)
 0 1 13 1450 650  7 (D 0,1,1) (S 19,7,6) (S 86,8,7) (S 20,25,7) (S 87,8,9) (S 21,16,9) (D 0,1,1)
 0 1 14 1463 390  5 (D 0,1,1) (S 64,37,36) (S 65,48,36) (S 66,49,36) (D 0,1,1)
 0 1 15 1451 575  8 (D 0,1,1) (S 44,37,24) (S 45,38,24) (S 68,49,37) (S 71,51,38) (S 70,50,38) (S 97,50,49) (D 0,1,1)
 0 1 16 1406 581  6 (D 0,1,1) (S 82,49,48) (S 83,51,50) (S 84,52,51) (S 75,52,40) (D 0,1,1)
 0 1 17 1369 510  5 (D 0,1,1) (S 46,38,25) (S 69,39,38) (S 72,40,39) (D 0,1,1)
 0 1 18 1414 596  6 (D 0,1,1) (S 48,39,26) (S 94,26,40) (S 50,40,27) (S 76,53,40) (D 0,1,1)
 0 1 19 1381 576  5 (D 0,1,1) (S 73,51,39) (S 74,41,40) (S 51,41,28) (D 0,1,1)
 0 1 20 1101 596  5 (D 0,1,1) (S 49,28,27) (S 31,28,16) (S 77,53,41) (D 0,1,1)
