10511
20
19108333
19108333
 0 1 1 1474 811  18 (D 0,1,1) (S 11,1,10) (S 12,1,11) (S 23,17,10) (S 24,18,11) (S 34,19,18) (S 2,17,17) (S 4,29,29) (S 5,32,32) (S 6,33,33) (S 90,21,20) (S 91,22,21) (S 7,35,35) (S 9,45,45) (S 10,50,50) (S 8,39,39) (S 3,25,25) (D 0,1,1)
 0 1 2 1466 575  9 (D 0,1,1) (S 88,2,11) (S 13,3,2) (S 89,11,12) (S 25,19,11) (S 80,45,44) (S 67,38,37) (S 1,6,6) (D 0,1,1)
 0 1 3 1456 618  7 (D 0,1,1) (S 22,11,10) (S 32,18,17) (S 53,42,29) (S 54,31,30) (S 85,53,52) (D 0,1,1)
 0 1 4 1468 702  8 (D 0,1,1) (S 14,4,3) (S 15,12,3) (S 27,19,12) (S 26,13,12) (S 63,36,35) (S 30,16,15) (D 0,1,1)
 0 1 5 1411 230  5 (D 0,1,1) (S 33,29,17) (S 52,30,29) (S 36,31,19) (D 0,1,1)
 0 1 6 1433 417  7 (D 0,1,1) (S 35,20,19) (S 56,44,31) (S 55,43,30) (S 79,44,43) (S 95,45,46) (D 0,1,1)
 0 1 7 1468 394  6 (D 0,1,1) (S 16,5,4) (S 28,20,13) (S 37,32,20) (S 39,34,21) (D 0,1,1)
 0 1 8 1462 432  6 (D 0,1,1) (S 78,43,42) (S 58,44,32) (S 57,33,32) (S 81,47,46) (D 0,1,1)
 0 1 9 1463 487  7 (D 0,1,1) (S 38,33,20) (S 59,34,33) (S 60,45,33) (S 62,46,34) (S 98,49,50) (D 0,1,1)
 0 1 10 1426 540  6 (D 0,1,1) (S 17,6,5) (S 18,14,5) (S 29,22,14) (S 47,27,26) (D 0,1,1)
 0 1 11 1462 481  7 (D 0,1,1) (S 61,35,34) (S 93,22,35) (S 40,23,22) (S 42,24,23) (S 92,24,25) (D 0,1,1)
 0 1 12 1399 407  5 (D 0,1,1) (S 41,36,22) (S 43,36,23) (S 65,48,36) (D 0,1,1)
 0 1 13 1450 650  7 (D 0,1,1) (S 19,7,6) (S 20,25,7) (S 86,8,7) (S 87,8,9) (S 21,16,9) (D 0,1,1)
 0 1 14 1469 471  5 (D 0,1,1) (S 66,49,36) (S 64,37,36) (S 71,51,38) (D 0,1,1)
 0 1 15 1444 562  8 (D 0,1,1) (S 96,48,47) (S 82,49,48) (S 68,49,37) (S 97,50,49) (S 44,37,24) (S 70,50,38) (D 0,1,1)
 0 1 16 1348 471  5 (D 0,1,1) (S 45,38,24) (S 46,38,25) (S 69,39,38) (D 0,1,1)
 0 1 17 1316 514  5 (D 0,1,1) (S 83,51,50) (S 73,51,39) (S 84,52,51) (D 0,1,1)
 0 1 18 1451 591  6 (D 0,1,1) (S 48,39,26) (S 94,26,40) (S 50,40,27) (S 75,52,40) (D 0,1,1)
 0 1 19 1226 543  5 (D 0,1,1) (S 72,40,39) (S 76,53,40) (S 74,41,40) (D 0,1,1)
 0 1 20 1432 615  6 (D 0,1,1) (S 49,28,27) (S 31,28,16) (S 51,41,28) (S 77,53,41) (D 0,1,1)
