400
10
1343917
379542
 0 1 1 27 33  9 (D 0,1,1) (S 21,1,17) (S 16,1,19) (S 17,1,27) (S 22,2,1) (S 27,12,13) (S 28,14,16) (S 14,25,25) (D 0,1,1)
 0 1 2 27 50  8 (D 0,1,1) (S 1,2,2) (S 7,13,13) (S 29,14,20) (S 33,21,22) (S 36,23,26) (S 13,24,24) (D 0,1,1)
 0 1 3 27 51  6 (D 0,1,1) (S 30,16,17) (S 9,15,15) (S 32,20,21) (S 20,21,25) (D 0,1,1)
 0 1 4 25 53  6 (D 0,1,1) (S 37,24,27) (S 35,22,23) (S 12,23,23) (S 19,6,7) (D 0,1,1)
 0 1 5 26 35  5 (D 0,1,1) (S 2,3,3) (S 23,3,8) (S 18,5,9) (D 0,1,1)
 0 1 6 25 41  6 (D 0,1,1) (S 15,26,26) (S 34,21,23) (S 11,22,22) (S 10,18,18) (D 0,1,1)
 0 1 7 26 33  5 (D 0,1,1) (S 24,6,10) (S 5,6,6) (S 26,10,11) (D 0,1,1)
 0 1 8 23 30  4 (D 0,1,1) (S 8,14,14) (S 31,18,21) (D 0,1,1)
 0 1 9 21 46  5 (D 0,1,1) (S 25,8,9) (S 4,5,5) (S 6,7,7) (D 0,1,1)
 0 1 10 22 28  3 (D 0,1,1) (S 3,4,4) (D 0,1,1)
