19777
28
59431375
1615584
 0 1 1 129 565  9 (D 0,1,1) (S 31,1,2) (S 32,2,3) (S 33,2,4) (S 34,4,5) (S 37,5,7) (S 103,50,52) (S 62,21,51) (D 0,1,1)
 0 1 2 127 385  6 (D 0,1,1) (S 35,4,69) (S 36,5,6) (S 38,7,8) (S 39,8,9) (D 0,1,1)
 0 1 3 127 544  8 (D 0,1,1) (S 112,58,69) (S 113,59,69) (S 96,44,59) (S 23,59,59) (S 95,44,46) (S 106,52,54) (D 0,1,1)
 0 1 4 130 477  8 (D 0,1,1) (S 1,8,8) (S 2,9,9) (S 40,9,10) (S 41,10,11) (S 3,12,12) (S 46,12,76) (D 0,1,1)
 0 1 5 127 477  6 (D 0,1,1) (S 44,11,59) (S 110,58,59) (S 94,44,45) (S 97,45,46) (D 0,1,1)
 0 1 6 127 551  5 (D 0,1,1) (S 109,57,58) (S 111,58,60) (S 118,62,66) (D 0,1,1)
 0 1 7 130 515  6 (D 0,1,1) (S 13,44,44) (S 93,43,44) (S 100,47,49) (S 99,47,48) (D 0,1,1)
 0 1 8 130 498  7 (D 0,1,1) (S 14,45,45) (S 15,46,46) (S 98,46,47) (S 101,49,50) (S 102,49,51) (D 0,1,1)
 0 1 9 130 750  7 (D 0,1,1) (S 43,11,48) (S 42,11,12) (S 60,20,76) (S 47,13,14) (S 105,52,53) (D 0,1,1)
 0 1 10 128 661  7 (D 0,1,1) (S 116,60,67) (S 115,60,62) (S 114,60,61) (S 119,62,67) (S 107,55,56) (D 0,1,1)
 0 1 11 130 600  6 (D 0,1,1) (S 24,62,62) (S 117,62,63) (S 122,66,68) (S 120,63,64) (D 0,1,1)
 0 1 12 130 667  8 (D 0,1,1) (S 26,67,67) (S 108,56,67) (S 91,42,56) (S 89,41,42) (S 92,42,57) (S 88,40,41) (D 0,1,1)
 0 1 13 129 631  7 (D 0,1,1) (S 45,12,16) (S 29,76,76) (S 128,76,77) (S 49,13,77) (S 50,14,15) (D 0,1,1)
 0 1 14 129 518  7 (D 0,1,1) (S 16,48,48) (S 17,50,50) (S 59,19,50) (S 19,53,53) (S 104,51,53) (D 0,1,1)
 0 1 15 130 683  9 (D 0,1,1) (S 18,51,51) (S 58,19,21) (S 61,21,22) (S 69,24,53) (S 6,22,22) (S 63,22,24) (S 65,23,26) (D 0,1,1)
 0 1 16 128 862  7 (D 0,1,1) (S 20,54,54) (S 64,22,75) (S 7,24,24) (S 68,24,25) (S 126,72,73) (D 0,1,1)
 0 1 17 130 697  7 (D 0,1,1) (S 55,18,20) (S 57,19,20) (S 52,15,18) (S 53,15,77) (S 51,15,17) (D 0,1,1)
 0 1 18 128 620  10 (D 0,1,1) (S 22,57,57) (S 90,42,43) (S 12,43,43) (S 84,35,41) (S 11,41,41) (S 10,40,40) (S 87,39,40) (S 83,35,39) (D 0,1,1)
 0 1 19 126 1332  7 (D 0,1,1) (S 121,63,65) (S 25,65,65) (S 27,68,68) (S 85,37,38) (S 124,71,72) (D 0,1,1)
 0 1 20 125 791  7 (D 0,1,1) (S 5,16,16) (S 48,13,16) (S 4,13,13) (S 30,77,77) (S 125,71,73) (D 0,1,1)
 0 1 21 127 851  5 (D 0,1,1) (S 21,56,56) (S 86,37,39) (S 77,31,32) (D 0,1,1)
 0 1 22 117 821  4 (D 0,1,1) (S 56,18,72) (S 127,73,74) (D 0,1,1)
 0 1 23 130 972  6 (D 0,1,1) (S 54,18,19) (S 123,70,71) (S 67,23,75) (S 72,25,75) (D 0,1,1)
 0 1 24 117 712  7 (D 0,1,1) (S 71,25,29) (S 70,25,26) (S 73,26,27) (S 74,26,28) (S 66,23,31) (D 0,1,1)
 0 1 25 129 863  4 (D 0,1,1) (S 80,32,35) (S 79,32,34) (D 0,1,1)
 0 1 26 119 911  5 (D 0,1,1) (S 82,33,37) (S 78,32,33) (S 76,30,31) (D 0,1,1)
 0 1 27 95 1005  6 (D 0,1,1) (S 75,28,29) (S 8,28,28) (S 81,33,36) (S 9,34,34) (D 0,1,1)
 0 1 28 40 818  3 (D 0,1,1) (S 28,70,70) (D 0,1,1)
