476
10
2416875
578416
 0 1 1 50 18  6 (D 0,1,1) (S 24,1,31) (S 23,1,7) (S 34,3,2) (S 1,2,2) (D 0,1,1)
 0 1 2 50 16  10 (D 0,1,1) (S 22,31,31) (S 37,5,31) (S 36,5,10) (S 35,5,6) (S 41,10,5) (S 55,30,29) (S 20,29,29) (S 18,27,27) (D 0,1,1)
 0 1 3 49 61  10 (D 0,1,1) (S 2,3,3) (S 25,3,9) (S 6,9,9) (S 40,9,4) (S 27,8,9) (S 45,12,13) (S 3,4,4) (S 44,12,11) (D 0,1,1)
 0 1 4 49 41  8 (D 0,1,1) (S 21,30,30) (S 19,28,28) (S 54,28,26) (S 53,25,28) (S 17,26,26) (S 16,24,24) (D 0,1,1)
 0 1 5 48 32  8 (D 0,1,1) (S 38,6,11) (S 4,6,6) (S 42,11,6) (S 39,7,6) (S 29,10,11) (S 43,11,12) (D 0,1,1)
 0 1 6 48 71  8 (D 0,1,1) (S 28,8,12) (S 46,12,18) (S 48,18,12) (S 26,4,13) (S 51,19,22) (S 50,19,18) (D 0,1,1)
 0 1 7 49 61  9 (D 0,1,1) (S 7,10,10) (S 9,14,14) (S 47,15,14) (S 11,16,16) (S 12,17,17) (S 10,15,15) (S 13,18,18) (D 0,1,1)
 0 1 8 48 64  7 (D 0,1,1) (S 5,7,7) (S 8,13,13) (S 49,18,19) (S 30,19,21) (S 52,21,18) (D 0,1,1)
 0 1 9 49 64  6 (D 0,1,1) (S 33,23,25) (S 15,23,23) (S 32,21,22) (S 14,19,19) (D 0,1,1)
 0 1 10 11 48  3 (D 0,1,1) (S 31,20,22) (D 0,1,1)
