568
10
10968209
966417
 0 1 1 70 25  16 (D 0,1,1) (S 56,1,9) (S 66,9,1) (S 58,1,16) (S 57,1,10) (S 62,6,5) (S 3,5,5) (S 61,5,6) (S 69,10,17) (S 68,10,11) (S 72,12,11) (S 5,11,11) (S 70,11,12) (S 11,18,18) (S 81,23,29) (D 0,1,1)
 0 1 2 70 63  19 (D 0,1,1) (S 67,9,13) (S 64,8,9) (S 34,9,14) (S 38,14,23) (S 79,22,14) (S 37,14,15) (S 7,14,14) (S 80,23,24) (S 14,23,23) (S 89,29,23) (S 82,24,23) (S 75,15,23) (S 8,15,15) (S 74,15,16) (S 39,15,24) (S 86,27,28) (S 99,36,38) (D 0,1,1)
 0 1 3 69 40  9 (D 0,1,1) (S 9,16,16) (S 10,17,17) (S 41,17,31) (S 76,17,30) (S 40,17,24) (S 91,30,17) (S 92,30,24) (D 0,1,1)
 0 1 4 70 74  13 (D 0,1,1) (S 32,3,6) (S 4,6,6) (S 71,12,7) (S 33,4,7) (S 63,7,12) (S 36,12,19) (S 35,11,18) (S 77,19,32) (S 94,32,19) (S 49,32,40) (S 19,30,30) (D 0,1,1)
 0 1 5 69 71  18 (D 0,1,1) (S 1,2,2) (S 2,3,3) (S 60,4,3) (S 59,3,4) (S 15,24,24) (S 90,29,24) (S 45,28,29) (S 47,29,30) (S 100,37,29) (S 18,29,29) (S 102,39,30) (S 48,30,38) (S 105,39,40) (S 25,39,39) (S 103,39,31) (S 101,38,36) (D 0,1,1)
 0 1 6 69 52  13 (D 0,1,1) (S 65,8,13) (S 73,13,22) (S 6,13,13) (S 42,20,21) (S 12,21,21) (S 78,20,25) (S 83,25,20) (S 13,22,22) (S 43,26,27) (S 84,25,26) (S 44,26,34) (D 0,1,1)
 0 1 7 70 56  12 (D 0,1,1) (S 17,28,28) (S 46,28,36) (S 88,28,27) (S 87,27,35) (S 98,35,43) (S 50,35,36) (S 97,34,35) (S 106,43,35) (S 51,36,44) (S 52,38,46) (D 0,1,1)
 0 1 8 69 60  14 (D 0,1,1) (S 85,26,25) (S 16,25,25) (S 96,33,25) (S 21,33,33) (S 22,34,34) (S 26,42,42) (S 53,41,42) (S 107,43,48) (S 27,43,43) (S 109,44,43) (S 108,44,37) (S 110,45,44) (D 0,1,1)
 0 1 9 70 75  14 (D 0,1,1) (S 20,31,31) (S 93,31,32) (S 95,32,31) (S 113,47,40) (S 112,47,39) (S 104,39,38) (S 24,38,38) (S 23,37,37) (S 55,46,50) (S 111,46,45) (S 54,45,48) (S 28,45,45) (D 0,1,1)
 0 1 10 28 52  7 (D 0,1,1) (S 31,50,50) (S 30,49,49) (S 115,49,48) (S 114,48,49) (S 29,48,48) (D 0,1,1)
