10454
10
28884250
28884250
 0 1 1 305 938  25 (D 0,1,1) (S 41,1,2) (S 42,2,1) (S 45,2,3) (S 43,3,2) (S 44,4,2) (S 46,2,4) (S 49,4,5) (S 47,5,4) (S 1,6,6) (S 51,9,10) (S 50,10,9) (S 2,10,10) (S 3,11,11) (S 4,12,12) (S 70,76,20) (S 142,20,76) (S 8,16,16) (S 5,13,13) (S 6,14,14) (S 7,15,15) (S 9,19,19) (S 25,50,50) (S 26,52,52) (D 0,1,1)
 0 1 2 305 813  17 (D 0,1,1) (S 137,4,69) (S 48,69,4) (S 138,58,69) (S 123,69,59) (S 139,59,69) (S 119,69,58) (S 36,69,69) (S 122,58,59) (S 31,59,59) (S 117,59,58) (S 30,58,58) (S 95,44,45) (S 22,45,45) (S 24,49,49) (S 109,50,52) (D 0,1,1)
 0 1 3 305 826  10 (D 0,1,1) (S 53,59,11) (S 120,11,59) (S 94,59,44) (S 121,44,59) (S 116,57,58) (S 92,45,44) (S 23,48,48) (S 106,52,50) (D 0,1,1)
 0 1 4 305 1208  17 (D 0,1,1) (S 118,60,58) (S 124,58,60) (S 115,58,57) (S 127,60,61) (S 126,62,60) (S 128,60,62) (S 125,61,60) (S 129,63,62) (S 33,63,63) (S 34,65,65) (S 35,68,68) (S 32,61,61) (S 28,55,55) (S 21,43,43) (S 29,57,57) (D 0,1,1)
 0 1 5 305 768  15 (D 0,1,1) (S 91,43,44) (S 93,46,44) (S 90,44,43) (S 96,44,46) (S 97,47,46) (S 98,46,47) (S 100,49,47) (S 99,48,47) (S 102,47,49) (S 101,47,48) (S 108,49,51) (S 105,49,50) (S 27,54,54) (D 0,1,1)
 0 1 6 305 869  12 (D 0,1,1) (S 54,11,12) (S 52,12,11) (S 61,12,16) (S 55,16,12) (S 67,20,19) (S 69,19,20) (S 60,18,15) (S 65,19,18) (S 64,15,18) (S 73,51,21) (D 0,1,1)
 0 1 7 305 1484  27 (D 0,1,1) (S 134,62,66) (S 130,66,62) (S 131,62,63) (S 136,66,68) (S 135,68,66) (S 132,65,63) (S 133,63,65) (S 112,56,55) (S 113,55,56) (S 114,42,57) (S 89,57,42) (S 20,41,41) (S 88,35,41) (S 87,41,35) (S 19,39,39) (S 18,38,38) (S 81,33,32) (S 17,36,36) (S 16,34,34) (S 11,23,23) (S 13,27,27) (S 14,28,28) (S 15,29,29) (S 12,24,24) (S 10,22,22) (D 0,1,1)
 0 1 8 304 1362  21 (D 0,1,1) (S 104,51,49) (S 103,50,49) (S 107,21,51) (S 68,21,19) (S 71,19,21) (S 72,22,21) (S 74,21,22) (S 110,54,52) (S 111,52,54) (S 140,22,75) (S 75,75,22) (S 141,23,75) (S 77,75,23) (S 78,23,31) (S 76,31,23) (S 38,72,72) (S 39,73,73) (S 40,74,74) (S 37,70,70) (D 0,1,1)
 0 1 9 292 1207  12 (D 0,1,1) (S 57,16,13) (S 62,13,16) (S 56,14,13) (S 58,13,14) (S 59,17,15) (S 63,15,17) (S 66,18,19) (S 79,32,31) (S 80,31,32) (S 82,34,32) (D 0,1,1)
 0 1 10 245 979  6 (D 0,1,1) (S 83,35,32) (S 86,32,35) (S 85,32,34) (S 84,32,33) (D 0,1,1)
