11172
26
10776584
10776584
 0 1 1 1540 314  6 (D 0,1,1) (S 42,22,23) (S 40,21,22) (S 58,31,30) (S 56,37,29) (D 0,1,1)
 0 1 2 1480 185  5 (D 0,1,1) (S 24,12,22) (S 43,22,30) (S 59,39,30) (D 0,1,1)
 0 1 3 1512 299  6 (D 0,1,1) (S 55,30,29) (S 45,31,23) (S 60,32,31) (S 61,40,31) (D 0,1,1)
 0 1 4 1522 421  6 (D 0,1,1) (S 26,23,13) (S 44,24,23) (S 46,32,24) (S 20,16,10) (D 0,1,1)
 0 1 5 1461 414  7 (D 0,1,1) (S 37,21,20) (S 31,21,16) (S 41,29,21) (S 18,11,10) (S 5,4,3) (D 0,1,1)
 0 1 6 1559 284  6 (D 0,1,1) (S 32,21,17) (S 22,17,11) (S 30,17,16) (S 57,38,29) (D 0,1,1)
 0 1 7 1483 362  6 (D 0,1,1) (S 23,13,12) (S 10,12,5) (S 21,12,11) (S 16,10,9) (D 0,1,1)
 0 1 8 1567 303  6 (D 0,1,1) (S 28,16,15) (S 19,15,10) (S 29,20,15) (S 39,29,20) (D 0,1,1)
 0 1 9 1475 265  5 (D 0,1,1) (S 75,40,39) (S 73,39,38) (S 76,50,39) (D 0,1,1)
 0 1 10 1549 579  6 (D 0,1,1) (S 25,14,13) (S 12,13,6) (S 11,7,6) (S 17,19,9) (D 0,1,1)
 0 1 11 1459 464  6 (D 0,1,1) (S 27,24,14) (S 62,40,32) (S 63,41,32) (S 77,41,40) (D 0,1,1)
 0 1 12 1561 430  6 (D 0,1,1) (S 53,29,28) (S 71,38,37) (S 74,49,38) (S 72,48,37) (D 0,1,1)
 0 1 13 1517 455  6 (D 0,1,1) (S 8,11,4) (S 6,10,3) (S 3,3,2) (S 7,5,4) (D 0,1,1)
 0 1 14 1510 400  5 (D 0,1,1) (S 35,20,19) (S 38,28,20) (S 14,9,8) (D 0,1,1)
 0 1 15 1547 570  5 (D 0,1,1) (S 9,6,5) (S 13,14,7) (S 79,52,41) (D 0,1,1)
 0 1 16 1514 436  6 (D 0,1,1) (S 78,51,40) (S 90,51,50) (S 91,52,51) (S 89,50,49) (D 0,1,1)
 0 1 17 1513 366  5 (D 0,1,1) (S 51,28,27) (S 54,37,28) (S 52,36,27) (D 0,1,1)
 0 1 18 1468 526  6 (D 0,1,1) (S 33,19,18) (S 36,26,19) (S 15,18,8) (S 48,33,25) (D 0,1,1)
 0 1 19 1344 419  5 (D 0,1,1) (S 70,37,36) (S 68,36,35) (S 50,35,26) (D 0,1,1)
 0 1 20 1537 469  5 (D 0,1,1) (S 49,27,26) (S 47,26,25) (S 34,25,18) (D 0,1,1)
 0 1 21 1492 591  5 (D 0,1,1) (S 4,9,2) (S 2,8,1) (S 65,42,33) (D 0,1,1)
 0 1 22 1569 600  7 (D 0,1,1) (S 88,49,48) (S 87,48,47) (S 84,47,44) (S 86,47,46) (S 83,46,43) (D 0,1,1)
 0 1 23 1506 428  5 (D 0,1,1) (S 69,44,35) (S 66,35,34) (S 64,34,33) (D 0,1,1)
 0 1 24 1543 641  5 (D 0,1,1) (S 1,2,1) (S 67,43,34) (S 80,43,42) (D 0,1,1)
 0 1 25 1220 485  4 (D 0,1,1) (S 82,44,43) (S 85,46,45) (D 0,1,1)
 0 1 26 640 466  3 (D 0,1,1) (S 81,45,42) (D 0,1,1)
